user_id,login_time,ip_address,device_type
user_20,2024-10-23 11:19:00,192.168.1.12,mobile
user_13,2024-10-23 11:19:00,192.168.1.16,mobile
user_70,2024-10-23 11:20:00,192.168.1.4,mobile
user_13,2024-10-23 11:20:00,192.168.1.16,mobile
user_13,2024-10-23 11:21:00,192.168.1.16,mobile
user_20,2024-10-23 11:34:00,192.168.1.12,mobile
user_43,2024-10-23 11:37:00,192.168.1.20,desktop
user_4,2024-10-23 11:37:00,192.168.1.42,desktop
user_11,2024-10-23 11:46:00,192.168.1.17,tablet
user_20,2024-10-23 11:48:00,192.168.1.12,mobile
user_11,2024-10-23 11:54:00,192.168.1.8,tablet
user_44,2024-10-23 11:56:00,192.168.1.1,desktop
user_2,2024-10-23 12:15:00,192.168.1.12,desktop
user_9,2024-10-23 12:34:00,192.168.1.19,mobile
user_27,2024-10-23 12:56:00,192.168.1.40,desktop
user_21,2024-10-23 12:56:00,192.168.1.37,mobile
user_10,2024-10-23 13:02:00,192.168.1.11,tablet
user_30,2024-10-23 13:03:00,192.168.1.34,desktop
user_10,2024-10-23 13:07:00,192.168.1.39,tablet
user_24,2024-10-23 13:38:00,192.168.1.13,desktop
user_76,2024-10-23 14:31:00,192.168.1.15,desktop
user_4,2024-10-23 14:49:00,192.168.1.42,mobile
user_5,2024-10-23 14:53:00,192.168.1.11,tablet
user_81,2024-10-23 14:53:00,192.168.1.43,tablet
user_6,2024-10-23 15:00:00,192.168.1.28,tablet
user_2,2024-10-23 15:04:00,192.168.1.12,desktop
user_73,2024-10-23 15:04:00,192.168.1.3,tablet
user_21,2024-10-23 15:09:00,192.168.1.37,desktop
user_6,2024-10-23 15:11:00,192.168.1.28,tablet
user_6,2024-10-23 15:15:00,192.168.1.28,tablet
user_6,2024-10-23 15:15:00,192.168.1.28,tablet
user_6,2024-10-23 15:18:00,192.168.1.28,tablet
user_6,2024-10-23 15:19:00,192.168.1.28,tablet
user_54,2024-10-23 15:20:00,192.168.1.36,desktop
user_1,2024-10-23 15:23:00,192.168.1.21,desktop
user_19,2024-10-23 15:25:00,192.168.1.2,mobile
user_21,2024-10-23 15:29:00,192.168.1.37,desktop
user_21,2024-10-23 15:34:00,192.168.1.37,desktop
user_21,2024-10-23 15:34:00,192.168.1.37,desktop
user_21,2024-10-23 15:36:00,192.168.1.37,desktop
user_84,2024-10-23 15:36:00,192.168.1.13,mobile
user_6,2024-10-23 15:42:00,192.168.1.28,tablet
user_55,2024-10-23 15:43:00,192.168.1.32,tablet
user_20,2024-10-23 15:47:00,192.168.1.12,mobile
user_23,2024-10-23 15:50:00,192.168.1.31,tablet
user_78,2024-10-23 15:52:00,192.168.1.20,mobile
user_16,2024-10-23 15:58:00,192.168.1.6,mobile
user_21,2024-10-23 15:59:00,192.168.1.37,desktop
user_7,2024-10-23 16:22:00,192.168.1.39,mobile
user_94,2024-10-23 16:42:00,192.168.1.10,desktop
user_30,2024-10-23 16:47:00,192.168.1.19,tablet
user_7,2024-10-23 16:49:00,192.168.1.39,mobile
user_71,2024-10-23 17:09:00,203.90.13.74,desktop
user_52,2024-10-23 17:13:00,192.168.1.15,tablet
user_61,2024-10-23 17:20:00,192.168.1.25,mobile
user_60,2024-10-23 17:31:00,192.168.1.31,desktop
user_67,2024-10-23 17:36:00,192.168.1.9,desktop
user_7,2024-10-23 17:38:00,192.168.1.39,mobile
user_62,2024-10-23 17:45:00,192.168.1.12,desktop
user_36,2024-10-23 17:50:00,192.168.1.19,tablet
user_19,2024-10-23 17:57:00,192.168.1.2,desktop
user_28,2024-10-23 18:11:00,192.168.1.49,mobile
user_28,2024-10-23 18:17:00,192.168.1.49,mobile
user_84,2024-10-23 18:30:00,192.168.1.13,desktop
user_37,2024-10-23 18:39:00,192.168.1.18,mobile
user_72,2024-10-23 18:46:00,192.168.1.40,tablet
user_90,2024-10-23 18:48:00,192.168.1.28,desktop
user_46,2024-10-23 18:51:00,192.168.1.30,tablet
user_14,2024-10-23 19:07:00,192.168.1.29,desktop
user_84,2024-10-23 19:24:00,192.168.1.16,desktop
user_42,2024-10-23 19:26:00,192.168.1.13,desktop
user_27,2024-10-23 19:38:00,192.168.1.40,tablet
user_94,2024-10-23 19:44:00,192.168.1.10,desktop
user_39,2024-10-23 20:01:00,192.168.1.23,desktop
user_28,2024-10-23 20:04:00,192.168.1.49,desktop
user_25,2024-10-23 20:10:00,192.168.1.4,tablet
user_28,2024-10-23 20:16:00,192.168.1.49,desktop
user_28,2024-10-23 20:21:00,192.168.1.49,desktop
user_80,2024-10-23 20:28:00,192.168.1.10,mobile
user_72,2024-10-23 20:34:00,192.168.1.45,desktop
user_66,2024-10-23 20:42:00,192.168.1.2,desktop
user_69,2024-10-23 20:46:00,192.168.1.10,mobile
user_28,2024-10-23 20:47:00,192.168.1.49,desktop
user_98,2024-10-23 20:55:00,192.168.1.11,desktop
user_34,2024-10-23 21:06:00,192.168.1.7,desktop
user_82,2024-10-23 21:07:00,192.168.1.11,desktop
user_77,2024-10-23 21:28:00,192.168.1.39,desktop
user_37,2024-10-23 21:44:00,192.168.1.18,tablet
user_27,2024-10-23 21:45:00,192.168.1.5,mobile
user_56,2024-10-23 22:03:00,192.168.1.2,tablet
user_89,2024-10-23 22:08:00,192.168.1.30,mobile
user_38,2024-10-23 22:08:00,192.168.1.13,mobile
user_56,2024-10-23 22:08:00,192.168.1.2,mobile
user_99,2024-10-23 22:08:00,192.168.1.39,desktop
user_38,2024-10-23 22:15:00,192.168.1.13,mobile
user_38,2024-10-23 22:21:00,192.168.1.13,mobile
user_97,2024-10-23 22:28:00,192.168.1.5,tablet
user_38,2024-10-23 22:32:00,192.168.1.13,mobile
user_74,2024-10-23 22:47:00,192.168.1.6,mobile
user_79,2024-10-23 22:54:00,192.168.1.20,tablet
user_82,2024-10-23 23:34:00,192.168.1.11,tablet
user_87,2024-10-23 23:48:00,192.168.1.12,mobile
user_22,2024-10-23 23:49:00,192.168.1.33,desktop
user_34,2024-10-23 23:57:00,192.168.1.7,tablet
user_44,2024-10-24 00:04:00,192.168.1.1,tablet
user_56,2024-10-24 00:20:00,192.168.1.2,tablet
user_85,2024-10-24 01:59:00,192.168.1.42,mobile
user_77,2024-10-24 02:18:00,192.168.1.39,desktop
user_28,2024-10-24 02:49:00,192.168.1.49,mobile
user_9,2024-10-24 02:50:00,192.168.1.19,desktop
user_74,2024-10-24 03:47:00,192.168.1.39,desktop
user_48,2024-10-24 04:15:00,192.168.1.35,desktop
user_20,2024-10-24 04:28:00,192.168.1.12,desktop
user_15,2024-10-24 05:10:00,192.168.1.1,tablet
user_26,2024-10-24 05:58:00,192.168.1.23,tablet
user_69,2024-10-24 06:05:00,192.168.1.23,tablet
user_67,2024-10-24 06:16:00,192.168.1.48,mobile
user_1,2024-10-24 06:38:00,192.168.1.21,tablet
user_2,2024-10-24 06:44:00,192.168.1.12,desktop
user_15,2024-10-24 07:38:00,192.168.1.27,mobile
user_100,2024-10-24 08:34:00,192.168.1.29,desktop
user_40,2024-10-24 08:44:00,192.168.1.11,desktop
user_39,2024-10-24 09:21:00,192.168.1.20,mobile
user_15,2024-10-24 09:37:00,192.168.1.1,tablet
user_13,2024-10-24 09:42:00,192.168.1.16,desktop
user_74,2024-10-24 09:51:00,192.168.1.34,desktop
user_27,2024-10-24 09:58:00,192.168.1.43,tablet
user_17,2024-10-24 09:58:00,192.168.1.22,tablet
user_78,2024-10-24 11:27:00,192.168.1.20,mobile
user_5,2024-10-24 11:28:00,192.168.1.11,tablet
user_78,2024-10-24 11:37:00,192.168.1.47,tablet
user_43,2024-10-24 11:40:00,192.168.1.20,mobile
user_1,2024-10-24 11:49:00,192.168.1.21,desktop
user_88,2024-10-24 11:51:00,192.168.1.15,tablet
user_9,2024-10-24 12:09:00,192.168.1.17,desktop
user_54,2024-10-24 12:10:00,192.168.1.1,mobile
user_36,2024-10-24 12:40:00,192.168.1.19,mobile
user_9,2024-10-24 12:45:00,192.168.1.33,desktop
user_78,2024-10-24 12:54:00,192.168.1.20,desktop
user_66,2024-10-24 12:58:00,192.168.1.2,tablet
user_65,2024-10-24 13:04:00,192.168.1.49,mobile
user_65,2024-10-24 13:08:00,192.168.1.49,mobile
user_58,2024-10-24 13:13:00,192.168.1.30,tablet
user_76,2024-10-24 13:18:00,192.168.1.15,tablet
user_47,2024-10-24 13:23:00,192.168.1.22,desktop
user_65,2024-10-24 13:29:00,192.168.1.49,mobile
user_86,2024-10-24 13:34:00,192.168.1.41,mobile
user_65,2024-10-24 13:36:00,192.168.1.49,mobile
user_88,2024-10-24 13:48:00,192.168.1.15,tablet
user_65,2024-10-24 13:49:00,192.168.1.49,mobile
user_52,2024-10-24 13:58:00,192.168.1.15,tablet
user_32,2024-10-24 14:18:00,192.168.1.38,tablet
user_51,2024-10-24 14:35:00,192.168.1.29,tablet
user_6,2024-10-24 15:15:00,192.168.1.28,mobile
user_98,2024-10-24 15:22:00,192.168.1.11,mobile
user_4,2024-10-24 15:46:00,192.168.1.42,mobile
user_85,2024-10-24 15:52:00,192.168.1.42,mobile
user_49,2024-10-24 16:07:00,192.168.1.22,tablet
user_59,2024-10-24 16:11:00,192.168.1.41,desktop
user_60,2024-10-24 16:13:00,192.168.1.31,desktop
user_24,2024-10-24 16:17:00,192.168.1.41,desktop
user_42,2024-10-24 16:26:00,192.168.1.13,tablet
user_84,2024-10-24 16:30:00,192.168.1.16,mobile
user_7,2024-10-24 16:34:00,192.168.1.39,desktop
user_23,2024-10-24 17:16:00,192.168.1.31,desktop
user_57,2024-10-24 17:26:00,192.168.1.2,mobile
user_82,2024-10-24 17:30:00,192.168.1.11,desktop
user_60,2024-10-24 17:31:00,192.168.1.31,desktop
user_1,2024-10-24 17:33:00,192.168.1.21,tablet
user_83,2024-10-24 17:39:00,192.168.1.28,mobile
user_40,2024-10-24 17:46:00,192.168.1.11,tablet
user_35,2024-10-24 17:46:00,192.168.1.37,desktop
user_28,2024-10-24 17:48:00,192.168.1.7,desktop
user_63,2024-10-24 18:03:00,192.168.1.25,tablet
user_28,2024-10-24 18:20:00,192.168.1.49,tablet
user_54,2024-10-24 19:04:00,192.168.1.1,desktop
user_54,2024-10-24 19:19:00,192.168.1.1,desktop
user_65,2024-10-24 19:28:00,192.168.1.49,tablet
user_54,2024-10-24 19:30:00,192.168.1.1,desktop
user_54,2024-10-24 19:31:00,192.168.1.1,desktop
user_54,2024-10-24 19:38:00,192.168.1.1,desktop
user_50,2024-10-24 19:52:00,192.168.1.13,tablet
user_81,2024-10-24 19:53:00,192.168.1.23,tablet
user_50,2024-10-24 20:01:00,192.168.1.13,desktop
user_50,2024-10-24 20:07:00,192.168.1.13,desktop
user_99,2024-10-24 20:08:00,192.168.1.39,tablet
user_33,2024-10-24 20:08:00,192.168.1.10,mobile
user_50,2024-10-24 20:15:00,192.168.1.13,desktop
user_50,2024-10-24 20:17:00,192.168.1.13,desktop
user_91,2024-10-24 20:32:00,185.44.64.246,mobile
user_66,2024-10-24 20:58:00,192.168.1.2,desktop
user_53,2024-10-24 21:01:00,192.168.1.28,desktop
user_63,2024-10-24 21:03:00,192.168.1.25,tablet
user_6,2024-10-24 21:08:00,192.168.1.28,mobile
user_63,2024-10-24 21:11:00,192.168.1.25,tablet
user_77,2024-10-24 21:19:00,192.168.1.39,mobile
user_22,2024-10-24 21:22:00,192.168.1.33,tablet
user_63,2024-10-24 21:23:00,192.168.1.25,tablet
user_63,2024-10-24 21:31:00,192.168.1.25,tablet
user_63,2024-10-24 21:39:00,192.168.1.25,tablet
user_83,2024-10-24 21:47:00,192.168.1.1,tablet
user_39,2024-10-24 21:48:00,192.168.1.20,tablet
user_12,2024-10-24 21:59:00,192.168.1.19,mobile
user_43,2024-10-24 21:59:00,192.168.1.20,desktop
user_97,2024-10-24 22:04:00,192.168.1.5,mobile
user_34,2024-10-24 22:06:00,192.168.1.7,desktop
user_89,2024-10-24 22:14:00,192.168.1.30,mobile
user_86,2024-10-24 22:15:00,192.168.1.44,desktop
user_97,2024-10-24 22:24:00,192.168.1.5,mobile
user_38,2024-10-24 22:26:00,192.168.1.13,desktop
user_56,2024-10-24 22:28:00,192.168.1.26,tablet
user_34,2024-10-24 22:38:00,192.168.1.7,mobile
user_96,2024-10-24 22:39:00,192.168.1.3,tablet
user_34,2024-10-24 22:44:00,192.168.1.7,desktop
user_56,2024-10-24 22:46:00,192.168.1.2,desktop
user_69,2024-10-24 22:52:00,192.168.1.10,tablet
user_25,2024-10-24 22:52:00,192.168.1.4,mobile
user_87,2024-10-24 23:06:00,192.168.1.12,desktop
user_56,2024-10-24 23:24:00,192.168.1.2,tablet
user_2,2024-10-24 23:45:00,192.168.1.12,mobile
user_31,2024-10-24 23:49:00,192.168.1.18,mobile
user_63,2024-10-24 23:59:00,192.168.1.25,desktop
user_55,2024-10-25 00:31:00,192.168.1.32,mobile
user_60,2024-10-25 00:32:00,192.168.1.31,mobile
user_24,2024-10-25 00:40:00,192.168.1.41,mobile
user_40,2024-10-25 00:40:00,192.168.1.11,tablet
user_67,2024-10-25 00:48:00,192.168.1.28,tablet
user_40,2024-10-25 02:29:00,192.168.1.11,tablet
user_38,2024-10-25 02:48:00,192.168.1.24,mobile
user_13,2024-10-25 03:18:00,192.168.1.16,desktop
user_58,2024-10-25 03:58:00,192.168.1.3,mobile
user_35,2024-10-25 04:11:00,192.168.1.36,desktop
user_58,2024-10-25 05:18:00,192.168.1.11,tablet
user_61,2024-10-25 05:32:00,192.168.1.4,tablet
user_6,2024-10-25 05:41:00,192.168.1.28,mobile
user_8,2024-10-25 06:04:00,192.168.1.1,desktop
user_54,2024-10-25 06:53:00,192.168.1.1,desktop
user_35,2024-10-25 07:36:00,192.168.1.36,desktop
user_59,2024-10-25 08:40:00,192.168.1.48,tablet
user_15,2024-10-25 09:11:00,192.168.1.1,tablet
user_15,2024-10-25 09:17:00,192.168.1.1,tablet
user_15,2024-10-25 09:17:00,192.168.1.1,tablet
user_24,2024-10-25 09:39:00,192.168.1.41,desktop
user_4,2024-10-25 09:41:00,192.168.1.42,desktop
user_15,2024-10-25 09:50:00,192.168.1.1,tablet
user_91,2024-10-25 10:08:00,192.168.1.17,desktop
user_43,2024-10-25 10:28:00,192.168.1.20,tablet
user_83,2024-10-25 10:28:00,192.168.1.28,mobile
user_66,2024-10-25 10:38:00,192.168.1.2,mobile
user_18,2024-10-25 10:45:00,192.168.1.39,mobile
user_85,2024-10-25 11:03:00,192.168.1.42,mobile
user_73,2024-10-25 11:25:00,192.168.1.3,tablet
user_15,2024-10-25 11:37:00,192.168.1.1,desktop
user_81,2024-10-25 11:47:00,192.168.1.43,tablet
user_35,2024-10-25 11:53:00,192.168.1.36,tablet
user_100,2024-10-25 12:04:00,192.168.1.29,tablet
user_51,2024-10-25 12:06:00,192.168.1.29,tablet
user_68,2024-10-25 12:18:00,192.168.1.21,mobile
user_68,2024-10-25 12:24:00,192.168.1.21,mobile
user_68,2024-10-25 12:33:00,192.168.1.21,mobile
user_11,2024-10-25 12:53:00,192.168.1.17,mobile
user_85,2024-10-25 13:20:00,192.168.1.42,tablet
user_35,2024-10-25 13:24:00,192.168.1.4,desktop
user_72,2024-10-25 13:27:00,192.168.1.40,desktop
user_62,2024-10-25 14:25:00,192.168.1.12,mobile
user_52,2024-10-25 14:31:00,192.168.1.15,desktop
user_63,2024-10-25 14:39:00,192.168.1.25,mobile
user_13,2024-10-25 14:44:00,192.168.1.16,tablet
user_1,2024-10-25 15:02:00,192.168.1.21,mobile
user_29,2024-10-25 15:16:00,192.168.1.32,desktop
user_21,2024-10-25 15:17:00,192.168.1.37,mobile
user_15,2024-10-25 15:20:00,192.168.1.1,desktop
user_21,2024-10-25 15:26:00,192.168.1.37,mobile
user_21,2024-10-25 15:34:00,192.168.1.37,mobile
user_21,2024-10-25 15:46:00,192.168.1.37,mobile
user_5,2024-10-25 15:51:00,192.168.1.11,mobile
user_21,2024-10-25 15:54:00,192.168.1.37,mobile
user_21,2024-10-25 15:56:00,192.168.1.37,mobile
user_99,2024-10-25 16:33:00,192.168.1.39,desktop
user_7,2024-10-25 16:43:00,192.168.1.39,tablet
user_93,2024-10-25 17:35:00,192.168.1.3,desktop
user_51,2024-10-25 17:47:00,192.168.1.15,tablet
user_62,2024-10-25 17:48:00,192.168.1.25,desktop
user_6,2024-10-25 18:00:00,192.168.1.28,tablet
user_8,2024-10-25 18:04:00,192.168.1.1,mobile
user_69,2024-10-25 18:13:00,192.168.1.24,mobile
user_15,2024-10-25 18:18:00,192.168.1.1,tablet
user_2,2024-10-25 18:49:00,192.168.1.12,tablet
user_37,2024-10-25 19:03:00,192.168.1.18,desktop
user_44,2024-10-25 19:06:00,192.168.1.1,mobile
user_46,2024-10-25 19:29:00,192.168.1.30,mobile
user_37,2024-10-25 19:45:00,192.168.1.37,mobile
user_82,2024-10-25 19:46:00,192.168.1.11,desktop
user_63,2024-10-25 19:50:00,192.168.1.26,desktop
user_12,2024-10-25 20:08:00,192.168.1.19,desktop
user_49,2024-10-25 20:19:00,192.168.1.44,mobile
user_23,2024-10-25 20:25:00,192.168.1.31,mobile
user_94,2024-10-25 20:35:00,192.168.1.10,mobile
user_78,2024-10-25 20:43:00,203.99.109.126,tablet
user_6,2024-10-25 20:43:00,192.168.1.11,tablet
user_33,2024-10-25 20:47:00,185.208.144.168,tablet
user_91,2024-10-25 20:48:00,192.168.1.17,desktop
user_34,2024-10-25 21:09:00,192.168.1.7,tablet
user_65,2024-10-25 21:12:00,203.66.204.217,desktop
user_99,2024-10-25 21:15:00,192.168.1.39,desktop
user_77,2024-10-25 21:17:00,192.168.1.39,tablet
user_25,2024-10-25 21:20:00,192.168.1.12,desktop
user_88,2024-10-25 21:22:00,192.168.1.15,mobile
user_96,2024-10-25 21:22:00,192.168.1.3,mobile
user_8,2024-10-25 21:27:00,192.168.1.8,desktop
user_5,2024-10-25 21:34:00,192.168.1.11,mobile
user_46,2024-10-25 21:41:00,192.168.1.30,mobile
user_56,2024-10-25 21:44:00,192.168.1.26,desktop
user_68,2024-10-25 22:18:00,192.168.1.21,desktop
user_97,2024-10-25 22:18:00,192.168.1.5,desktop
user_63,2024-10-25 22:29:00,192.168.1.25,mobile
user_5,2024-10-25 22:35:00,192.168.1.11,mobile
user_63,2024-10-25 22:47:00,192.168.1.25,tablet
user_43,2024-10-25 22:49:00,192.168.1.20,mobile
user_80,2024-10-25 23:08:00,192.168.1.10,desktop
user_16,2024-10-25 23:17:00,192.168.1.6,tablet
user_31,2024-10-25 23:27:00,192.168.1.18,desktop
user_31,2024-10-25 23:57:00,192.168.1.18,desktop
user_68,2024-10-26 00:33:00,192.168.1.21,desktop
user_91,2024-10-26 01:04:00,192.168.1.17,tablet
user_38,2024-10-26 02:07:00,192.168.1.13,desktop
user_61,2024-10-26 02:18:00,192.168.1.25,tablet
user_38,2024-10-26 02:20:00,192.168.1.13,desktop
user_57,2024-10-26 02:33:00,192.168.1.2,tablet
user_38,2024-10-26 02:47:00,192.168.1.13,desktop
user_22,2024-10-26 03:26:00,192.168.1.33,tablet
user_42,2024-10-26 03:41:00,192.168.1.13,desktop
user_64,2024-10-26 04:58:00,192.168.1.1,mobile
user_58,2024-10-26 05:01:00,192.168.1.11,mobile
user_32,2024-10-26 05:02:00,192.168.1.38,tablet
user_58,2024-10-26 05:04:00,192.168.1.11,mobile
user_38,2024-10-26 05:13:00,192.168.1.24,tablet
user_3,2024-10-26 05:18:00,192.168.1.37,tablet
user_40,2024-10-26 05:34:00,192.168.1.11,desktop
user_58,2024-10-26 05:36:00,192.168.1.11,mobile
user_22,2024-10-26 06:03:00,192.168.1.33,desktop
user_74,2024-10-26 06:03:00,192.168.1.6,desktop
user_16,2024-10-26 06:05:00,192.168.1.6,mobile
user_86,2024-10-26 06:16:00,192.168.1.27,mobile
user_70,2024-10-26 06:24:00,192.168.1.4,tablet
user_55,2024-10-26 06:41:00,192.168.1.32,mobile
user_94,2024-10-26 07:54:00,192.168.1.10,mobile
user_24,2024-10-26 08:35:00,91.74.190.150,tablet
user_68,2024-10-26 09:09:00,192.168.1.19,mobile
user_72,2024-10-26 09:14:00,192.168.1.40,tablet
user_35,2024-10-26 09:17:00,192.168.1.35,desktop
user_76,2024-10-26 09:35:00,192.168.1.15,desktop
user_90,2024-10-26 10:01:00,192.168.5.41,tablet
user_92,2024-10-26 10:20:00,192.168.2.66,desktop
user_21,2024-10-26 10:24:00,192.168.1.37,mobile
user_24,2024-10-26 10:24:00,192.168.5.169,mobile
user_64,2024-10-26 10:27:00,192.168.1.34,mobile
user_67,2024-10-26 10:30:00,192.168.1.28,tablet
user_20,2024-10-26 10:34:00,192.168.1.12,tablet
user_84,2024-10-26 10:39:00,192.168.2.47,tablet
user_19,2024-10-26 10:40:00,192.168.1.2,tablet
user_62,2024-10-26 10:41:00,192.168.5.219,desktop
user_76,2024-10-26 10:50:00,192.168.1.15,tablet
user_32,2024-10-26 11:00:00,192.168.3.105,mobile
user_45,2024-10-26 11:00:00,192.168.1.38,tablet
user_63,2024-10-26 11:09:00,192.168.1.146,desktop
user_21,2024-10-26 11:31:00,192.168.1.37,mobile
user_45,2024-10-26 11:32:00,192.168.1.38,tablet
user_45,2024-10-26 11:36:00,192.168.1.38,tablet
user_60,2024-10-26 11:51:00,192.168.1.27,desktop
user_45,2024-10-26 11:54:00,192.168.1.38,tablet
user_21,2024-10-26 12:00:00,192.168.1.37,tablet
user_58,2024-10-26 12:14:00,192.168.1.11,mobile
user_88,2024-10-26 12:16:00,192.168.3.25,desktop
user_58,2024-10-26 12:18:00,192.168.1.11,mobile
user_58,2024-10-26 12:19:00,192.168.1.11,mobile
user_19,2024-10-26 12:22:00,192.168.1.2,mobile
user_56,2024-10-26 12:23:00,192.168.4.1,tablet
user_58,2024-10-26 12:26:00,192.168.1.11,mobile
user_58,2024-10-26 12:29:00,192.168.1.11,mobile
user_54,2024-10-26 12:33:00,192.168.2.93,desktop
user_66,2024-10-26 12:39:00,192.168.5.49,mobile
user_86,2024-10-26 12:40:00,192.168.3.109,desktop
user_23,2024-10-26 12:42:00,192.168.1.31,mobile
user_58,2024-10-26 12:43:00,192.168.1.11,mobile
user_58,2024-10-26 12:44:00,192.168.1.11,mobile
user_58,2024-10-26 12:52:00,192.168.1.11,mobile
user_55,2024-10-26 12:55:00,192.168.1.26,tablet
user_54,2024-10-26 12:55:00,192.168.1.176,tablet
user_78,2024-10-26 12:56:00,192.168.4.106,desktop
user_12,2024-10-26 13:14:00,192.168.4.164,tablet
user_90,2024-10-26 13:20:00,192.168.1.39,mobile
user_29,2024-10-26 13:20:00,192.168.1.20,mobile
user_30,2024-10-26 13:21:00,192.168.1.19,tablet
user_37,2024-10-26 13:32:00,192.168.1.25,tablet
user_32,2024-10-26 13:33:00,192.168.1.38,tablet
user_57,2024-10-26 13:34:00,192.168.3.99,desktop
user_88,2024-10-26 13:41:00,192.168.1.15,desktop
user_88,2024-10-26 14:21:00,192.168.5.140,mobile
user_14,2024-10-26 14:22:00,192.168.1.29,mobile
user_29,2024-10-26 14:25:00,192.168.1.32,tablet
user_48,2024-10-26 14:51:00,192.168.3.74,desktop
user_90,2024-10-26 14:57:00,192.168.1.65,mobile
user_22,2024-10-26 14:57:00,192.168.1.33,tablet
user_61,2024-10-26 14:58:00,192.168.3.125,mobile
user_43,2024-10-26 14:58:00,192.168.4.94,tablet
user_65,2024-10-26 15:00:00,192.168.1.49,tablet
user_51,2024-10-26 15:02:00,192.168.2.162,mobile
user_79,2024-10-26 15:05:00,192.168.5.129,tablet
user_46,2024-10-26 15:07:00,192.168.1.30,desktop
user_19,2024-10-26 15:08:00,192.168.1.21,tablet
user_93,2024-10-26 15:10:00,192.168.1.3,desktop
user_75,2024-10-26 15:26:00,192.168.1.53,tablet
user_65,2024-10-26 15:36:00,192.168.5.198,mobile
user_33,2024-10-26 15:44:00,192.168.5.18,desktop
user_78,2024-10-26 15:45:00,192.168.4.235,tablet
user_38,2024-10-26 15:46:00,192.168.2.254,desktop
user_12,2024-10-26 15:46:00,192.168.5.187,tablet
user_69,2024-10-26 15:49:00,192.168.1.109,mobile
user_73,2024-10-26 15:54:00,192.168.5.42,desktop
user_47,2024-10-26 15:55:00,192.168.1.22,desktop
user_7,2024-10-26 16:03:00,192.168.1.44,tablet
user_4,2024-10-26 16:07:00,192.168.2.204,mobile
user_74,2024-10-26 16:09:00,192.168.1.6,desktop
user_43,2024-10-26 16:09:00,192.168.1.20,desktop
user_31,2024-10-26 16:12:00,192.168.2.26,mobile
user_97,2024-10-26 16:15:00,192.168.5.122,desktop
user_7,2024-10-26 16:16:00,192.168.1.39,tablet
user_66,2024-10-26 16:24:00,192.168.1.2,mobile
user_38,2024-10-26 16:29:00,192.168.3.225,desktop
user_34,2024-10-26 16:39:00,192.168.2.223,tablet
user_63,2024-10-26 16:40:00,192.168.1.25,mobile
user_78,2024-10-26 16:52:00,192.168.1.20,mobile
user_7,2024-10-26 16:54:00,192.168.1.45,tablet
user_44,2024-10-26 17:16:00,192.168.5.115,mobile
user_51,2024-10-26 17:19:00,192.168.2.207,mobile
user_33,2024-10-26 17:19:00,192.168.3.182,mobile
user_94,2024-10-26 17:28:00,192.168.5.6,mobile
user_55,2024-10-26 17:33:00,192.168.1.5,mobile
user_23,2024-10-26 17:33:00,192.168.1.31,desktop
user_45,2024-10-26 17:44:00,192.168.1.38,mobile
user_47,2024-10-26 17:45:00,192.168.2.174,desktop
user_86,2024-10-26 17:50:00,192.168.1.46,desktop
user_46,2024-10-26 17:52:00,192.168.3.4,desktop
user_73,2024-10-26 17:53:00,192.168.1.3,desktop
user_63,2024-10-26 17:54:00,192.168.1.25,tablet
user_57,2024-10-26 17:54:00,192.168.1.2,tablet
user_81,2024-10-26 18:05:00,192.168.1.43,mobile
user_4,2024-10-26 18:06:00,192.168.2.228,mobile
user_59,2024-10-26 18:07:00,192.168.1.41,tablet
user_96,2024-10-26 18:07:00,192.168.1.23,desktop
user_73,2024-10-26 18:22:00,192.168.1.228,tablet
user_19,2024-10-26 18:26:00,192.168.5.96,tablet
user_66,2024-10-26 18:27:00,192.168.2.29,desktop
user_60,2024-10-26 18:29:00,192.168.1.1,tablet
user_100,2024-10-26 18:45:00,192.168.4.246,tablet
user_72,2024-10-26 18:46:00,192.168.1.40,mobile
user_98,2024-10-26 18:49:00,192.168.1.121,mobile
user_4,2024-10-26 18:53:00,192.168.1.42,tablet
user_17,2024-10-26 18:55:00,192.168.3.127,desktop
user_82,2024-10-26 18:58:00,192.168.1.67,desktop
user_81,2024-10-26 19:00:00,192.168.1.43,mobile
user_75,2024-10-26 19:02:00,45.144.222.122,tablet
user_63,2024-10-26 19:03:00,192.168.5.108,desktop
user_11,2024-10-26 19:03:00,192.168.1.17,tablet
user_96,2024-10-26 19:09:00,192.168.1.3,tablet
user_99,2024-10-26 19:12:00,192.168.1.39,desktop
user_32,2024-10-26 19:15:00,185.143.139.253,mobile
user_62,2024-10-26 19:17:00,192.168.1.12,mobile
user_63,2024-10-26 19:21:00,192.168.4.21,mobile
user_21,2024-10-26 19:23:00,192.168.4.21,mobile
user_69,2024-10-26 19:25:00,192.168.1.10,mobile
user_8,2024-10-26 19:38:00,192.168.1.1,tablet
user_33,2024-10-26 19:44:00,192.168.5.88,desktop
user_1,2024-10-26 19:44:00,192.168.2.79,desktop
user_2,2024-10-26 19:50:00,192.168.1.36,desktop
user_64,2024-10-26 19:51:00,192.168.1.8,mobile
user_82,2024-10-26 19:53:00,192.168.2.35,mobile
user_51,2024-10-26 19:57:00,192.168.1.15,mobile
user_80,2024-10-26 20:04:00,192.168.1.10,desktop
user_84,2024-10-26 20:05:00,192.168.1.13,desktop
user_78,2024-10-26 20:06:00,192.168.1.20,tablet
